Time,event_id,state,event_type,damage_property,damage_crops,begin_lat,begin_lon,end_lat,end_lon,event_narrative,storm_duration,begin_day,end_day,year,end_timestamp
15-Jun-2016 16:05:00,639801,INDIANA,Thunderstorm Wind,0.50K,0.00K,39.8704,-86.1463,39.8704,-86.1463,"A fence was blown down near this location due to damaging thunderstorm wind gusts. Also, a road near the intersection of 63rd Street and College Avenue was flooded.",00:00:00,15,15,2016,15-Jun-0016 16:05:00
04-May-2016 23:51:00,622757,WASHINGTON,Thunderstorm Wind,4800.00K,0.00K,47.67,-117.41,47.67,-117.41,"A member of the public reported power lines down near Sharp and Atlantic in downtown Spokane, Washington.",00:10:00,4,5,2016,05-May-0016 00:01:00
17-Jun-2016 16:45:00,642345,KANSAS,Flash Flood,0.00K,0.00K,39.81,-101.04,39.807,-101.0422,"Highway 25 covered in some areas due to very heavy rain. Street flooding also noted on some of the city roads in Atwood.",00:00:00,17,17,2016,17-Jun-0016 16:45:00
18-Jun-2016 17:13:00,642374,FLORIDA,Thunderstorm Wind,,,25.7815,-80.19,25.7815,-80.19,"YouTube video posted of several items of furniture being thrown off the balcony of a high rise in Downtown Miami adjacent to US 1/Biscayne Blvd. The items were dropped into the roadway, narrowly missing several cars and buses in traffic. Nearby mesonet observations recorded wind gusts between 55 and 65 mph. Time of event based on nearby observations.",00:00:00,18,18,2016,18-Jun-0016 17:13:00
20-Jun-2016 22:11:00,642413,NEW YORK,Thunderstorm Wind,10.00K,0.00K,42.63,-77.59,42.63,-77.59,"Law enforcement reported trees down by thunderstorm winds.",00:00:00,20,20,2016,20-Jun-0016 22:11:00
18-Jun-2016 09:55:00,642448,E PACIFIC,Waterspout,0.00K,0.00K,46.2402,-124.0448,46.2402,-124.0448,"A media outlet reported a waterspout just west of Long Beach, WA.",00:05:00,18,18,2016,18-Jun-0016 10:00:00
13-Jun-2016 15:41:00,639600,SOUTH DAKOTA,Lightning,20.00K,0.00K,43.98,-103.18,43.98,-103.18,"Lightning struck the top of a pickup truck and started a fire in the cab. The bolt also struck the ground, causing pieces of asphalt to hit the truck. The driver was uninjured.",00:00:00,13,13,2016,13-Jun-0016 15:41:00
24-Jun-2016 02:42:00,633364,TENNESSEE,Thunderstorm Wind,1.00K,0.00K,35.4551,-86.4478,35.4551,-86.4478,"Facebook photo showed a tree blown down across Toll Gate Road.",00:00:00,24,24,2016,24-Jun-0016 02:42:00
28-Jun-2016 14:35:00,634263,TENNESSEE,Thunderstorm Wind,1.00K,0.00K,36.5209,-87.3357,36.5209,-87.3357,"Power pole and tree branches down on Madison Street in Clarksville.",00:00:00,28,28,2016,28-Jun-0016 14:35:00
28-Jun-2016 15:55:00,634265,TENNESSEE,Thunderstorm Wind,2.00K,0.00K,36.0627,-86.9275,36.0627,-86.9275,"Two trees were down across Bellevue Road in Bellevue.",00:00:00,28,28,2016,28-Jun-0016 15:55:00
15-Jun-2016 15:18:00,633273,TENNESSEE,Thunderstorm Wind,1.00K,0.00K,36.4,-86.45,36.4,-86.45,"Photo showed a large tree limb snapped in Gallatin.",00:00:00,15,15,2016,15-Jun-0016 15:18:00
27-Jun-2016 18:30:00,641718,NEBRASKA,Hail,0.00K,0.00K,42.6563,-103,42.6563,-103,"Quarter size hail was reported 12 miles south of Chadron.",00:03:00,27,27,2016,27-Jun-0016 18:33:00
27-Jun-2016 18:55:00,641720,NEBRASKA,Hail,0.00K,0.00K,42.6084,-103.3026,42.6084,-103.3026,"Quarter to half dollar size hail was reported seven miles southeast of Crawford.",00:03:00,27,27,2016,27-Jun-0016 18:58:00
26-Jun-2016 18:15:00,632131,MISSOURI,Thunderstorm Wind,0.00K,0.00K,37.12,-94.49,37.12,-94.49,"Several large tree limbs were blown down near Joplin.",00:00:00,26,26,2016,26-Jun-0016 18:15:00
17-Jun-2016 19:10:00,630706,GEORGIA,Thunderstorm Wind,50.00K,0.00K,31.77,-84.78,31.77,-84.78,"Trees were blown down in Cuthbert including a few on homes.  Damage was estimated.",00:00:00,17,17,2016,17-Jun-0016 19:10:00
16-Jun-2016 18:45:00,641043,PENNSYLVANIA,Flash Flood,5.00K,0.00K,41.4296,-79.7386,41.4533,-79.7449,"Law enforcement reported flash flooding along Shaffer Run Road.",02:15:00,16,16,2016,16-Jun-0016 21:00:00
16-Jun-2016 16:38:00,641044,PENNSYLVANIA,Flood,2.00K,0.00K,39.9352,-80.0125,39.9351,-80.0125,"Law enforcement reported flooding on Price Street.",02:07:00,16,16,2016,16-Jun-0016 18:45:00
18-Jun-2016 02:10:00,637397,OKLAHOMA,Thunderstorm Wind,20.00K,0.00K,36.6977,-99.1542,36.6977,-99.1542,"Winds destroyed a 30' bumper-pull camper. The trailer was rolled approximately 120 feet to the south.",00:00:00,18,18,2016,18-Jun-0016 02:10:00
11-Jun-2016 03:55:00,630361,MONTANA,Hail,0.00K,0.00K,47.52,-111.3,47.52,-111.3,"A thunderstorm dropped 1.5 inch diameter hail in Great Falls. The storm produced reports of hail ranging from 1 inch to 1.75 inches in diameter. The hail caused damage to numerous vehicles, especially on the east side of the city. Damage to structures was also reported.",00:00:00,11,11,2016,11-Jun-0016 03:55:00
09-Jun-2016 13:40:00,630388,MONTANA,Hail,0.00K,0.00K,47.35,-110.08,47.35,-110.08,"A thunderstorm dropped 1.25 inch diameter hail at Coffee Creek.",00:00:00,9,9,2016,09-Jun-0016 13:40:00
27-Aug-2016 16:29:00,649109,MINNESOTA,Hail,,,46.23,-95.99,46.23,-95.99,"Dime sized hail fell with winds estimated at 25 mph.",00:00:00,27,27,2016,27-Aug-0016 16:29:00
23-Jun-2016 08:24:00,645441,VIRGINIA,Flood,0.00K,0.00K,38.8662,-78.7054,38.8455,-78.7263,"Multiple roads reported flooded and closed along Stony Creek in Western Shenandoah County.",07:36:00,23,23,2016,23-Jun-0016 16:00:00
28-Jun-2016 18:00:00,646129,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.6402,-77.2189,38.6402,-77.2189,"OCC reported gusts of 36-44 knots.",00:10:00,28,28,2016,28-Jun-0016 18:10:00
28-Jun-2016 18:31:00,646132,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.9,-76.44,38.9,-76.44,"TPLM2 reported gusts of 33-34 knots.",00:00:00,28,28,2016,28-Jun-0016 18:31:00
28-Jun-2016 18:34:00,646133,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.51,-77.3,38.51,-77.3,"KNYG reported gusts of 37 knots.",00:00:00,28,28,2016,28-Jun-0016 18:34:00
16-Jun-2016 20:40:00,645630,VIRGINIA,Flash Flood,0.00K,0.00K,37.85,-77.44,37.8478,-77.44,"State Route 30 in front of Kings Dominion was inundated with at least 6 inches of flowing water.",02:20:00,16,16,2016,16-Jun-0016 23:00:00
04-Jun-2016 18:15:00,636787,GULF OF MEXICO,Marine Thunderstorm Wind,0.00K,0.00K,28.08,-90.82,28.08,-90.82,"Station KSQE in Ship Shoal Block 354 reported a wind gust of 36 knots in a thunderstorm.",00:00:00,4,4,2016,04-Jun-0016 18:15:00
20-Jun-2016 22:00:00,644653,CALIFORNIA,Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"Borrego Springs State Park reached 122 degrees, tying the all time record for the site.",01:00:00,20,20,2016,20-Jun-0016 23:00:00
18-Jun-2016 19:17:00,645912,MONTANA,Thunderstorm Wind,0.00K,0.00K,48.2,-106.64,48.2,-106.64,"The Glasgow airport ASOS site measured 61 mph gusts with the passage of a squall line.",00:08:00,18,18,2016,18-Jun-0016 19:25:00
06-Jun-2016 13:48:00,641411,MICHIGAN,Thunderstorm Wind,15.00K,0.00K,43.96,-84.78,43.96,-84.78,"A trained spotter reported that numerous healthy poplar trees of around a foot and a half in diameter were blown down onto portions of Route 127 near Snow Snake Ski and Golf.  Several trees were also blown down on the golf course.",00:00:00,6,6,2016,06-Jun-0016 13:48:00
20-Jun-2016 12:40:00,641419,MICHIGAN,Thunderstorm Wind,10.00K,0.00K,42.22,-86.05,42.22,-86.05,"Van Buren county dispatch reported that several trees and power lines were blown down across portions of the county.",00:00:00,20,20,2016,20-Jun-0016 12:40:00
01-Jun-2016 21:23:00,627754,MISSOURI,Flood,0.00K,0.00K,37.0503,-92.1919,37.0351,-92.1907,"The low water crossing near the North Fork Creek and Highway EE was flooded and impassable.",03:00:00,1,2,2016,02-Jun-0016 00:23:00
04-Jun-2016 14:28:00,627755,MISSOURI,Flood,0.00K,0.00K,37.04,-92.19,37.0391,-92.1912,"State Highway EE was impassable due to flooding along the North Fork River.",03:00:00,4,4,2016,04-Jun-0016 17:28:00
08-Jun-2016 11:00:00,628958,PENNSYLVANIA,Thunderstorm Wind,,,40.12,-75.05,40.12,-75.05,"Trees taken down due to thunderstorm winds, blocking roads in spots.",00:00:00,8,8,2016,08-Jun-0016 11:00:00
28-Jun-2016 15:55:00,632730,PENNSYLVANIA,Hail,0.00K,0.00K,40.01,-76.73,40.01,-76.73,"A severe thunderstorm produced quarter size hail in the Emigsville area of York County.",00:00:00,28,28,2016,28-Jun-0016 15:55:00
22-Jan-2016 08:00:00,609155,KENTUCKY,Heavy Snow,,0.00K,NaN,NaN,NaN,NaN,"There were widespread reports of 8 to 10 inches of snow across Bourbon County.",23:00:00,22,23,2016,23-Jan-0016 07:00:00
22-Jan-2016 08:00:00,609187,KENTUCKY,Heavy Snow,,0.00K,NaN,NaN,NaN,NaN,"Between 14 and 18 inches of snow fell across the county.",23:00:00,22,23,2016,23-Jan-0016 07:00:00
26-Apr-2016 00:00:00,638140,WYOMING,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Six inches of snow was reported at Rawlins.",14:00:00,26,26,2016,26-Apr-0016 14:00:00
26-Apr-2016 00:00:00,638141,WYOMING,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Six and a half inches of snow was measured ten miles north of Cheyenne.",14:00:00,26,26,2016,26-Apr-0016 14:00:00
26-Apr-2016 00:00:00,638142,WYOMING,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Six inches of snow was reported at Laramie.",14:00:00,26,26,2016,26-Apr-0016 14:00:00
18-Feb-2016 04:25:00,631128,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Strouss Hill measured wind gusts of 58 mph or higher, witha peak gust of 67 mph at 18/0645 MST.",02:20:00,18,18,2016,18-Feb-0016 06:45:00
18-Feb-2016 03:40:00,631130,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Wagonhound measured sustained winds of 40 mph or higher, with a peak gust of 68 mph at 18/0505 MST.",04:40:00,18,18,2016,18-Feb-0016 08:20:00
18-Feb-2016 15:25:00,631131,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Wagonhound measured wind gusts of 58 mph or higher, with a peak gust of 80 mph at 18/1625 MST.",01:05:00,18,18,2016,18-Feb-0016 16:30:00
17-Apr-2016 08:47:00,630327,TEXAS,Flash Flood,500.00K,0.00K,31.7679,-97.5868,31.7778,-97.5548,"The Bosque County emergency manager reported Farm to Market Road 219 at SH 6 was closed due to flash flooding. During the late morning hours, some homes in Clifton had to be evacuated due to rising flood waters.",03:43:00,17,17,2016,17-Apr-0016 12:30:00
18-Feb-2016 16:37:00,630890,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"A peak gust of 59 mph was measured at Bill.",00:00:00,18,18,2016,18-Feb-0016 16:37:00
18-Feb-2016 17:44:00,630892,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The RAWS sensor at Dodge Creek measured a peak wind gust of 59 mph.",00:00:00,18,18,2016,18-Feb-0016 17:44:00
24-Feb-2016 17:30:00,621742,VIRGINIA,Thunderstorm Wind,2.00K,0.00K,37.31,-78.21,37.31,-78.21,"Trees were downed along Saylers Creek Road.",00:00:00,24,24,2016,24-Feb-0016 17:30:00
26-Apr-2016 12:21:00,634781,MISSOURI,Thunderstorm Wind,0.00K,0.00K,38.6576,-90.9629,38.6544,-90.7632,"An enhanced area of wind damage was surveyed from 6 miles north-northwest of Marthasville (Warren County) to 1 mile north of Defiance (St. Charles County). The area of wind damage was roughly 3 miles wide and 20.5 miles long.  Thousands of trees were either topped, snapped or uprooted in this swath.  Many roads were blocked in this area due to fallen trees and power lines.  There was also several outbuildings that lost roofs and residences that suffered minor damage. The wind is estimated to have been as high as 80 mph and lasted upward of 5 minutes according to eyewitness accounts.",00:17:00,26,26,2016,26-Apr-0016 12:38:00
17-Jun-2016 18:45:00,633687,MISSISSIPPI,Thunderstorm Wind,8.00K,0.00K,32.78,-89.91,32.78,-89.91,"A few trees were blown down.",00:00:00,17,17,2016,17-Jun-0016 18:45:00
30-Jun-2016 17:51:00,636678,MISSOURI,Thunderstorm Wind,0.00K,0.00K,37.2,-93.23,37.2,-93.23,"Several large tree limbs were blown down near Chestnut and Highway 65 in east Springfield.",00:00:00,30,30,2016,30-Jun-0016 17:51:00
17-Jun-2016 14:44:00,639075,SOUTH CAROLINA,Thunderstorm Wind,1.00K,0.00K,33.4402,-79.4703,33.4402,-79.4703,"A tree was reportedly down on Gapway Road near Ethridge Road.",00:01:00,17,17,2016,17-Jun-0016 14:45:00
17-Jun-2016 15:05:00,639091,SOUTH CAROLINA,Thunderstorm Wind,1.00K,0.00K,33.3333,-79.3338,33.3333,-79.3338,"A tree was reported down on Montford Road near the intersection with Pennyroyal Road.",00:01:00,17,17,2016,17-Jun-0016 15:06:00
15-Jun-2016 16:07:00,639803,INDIANA,Thunderstorm Wind,,0.00K,39.8249,-86.2958,39.8249,-86.2958,"A 66 mph thunderstorm wind gust was measured by the ASOS at the Eagle Creek Airpark.",00:00:00,15,15,2016,15-Jun-0016 16:07:00
15-Jun-2016 16:15:00,639808,INDIANA,Thunderstorm Wind,1.00K,,39.8,-85.53,39.8,-85.53,"A fence was blown down due to damaging thunderstorm wind gusts. Large tree limbs were also downed.",00:00:00,15,15,2016,15-Jun-0016 16:15:00
15-Jun-2016 16:58:00,639861,INDIANA,Thunderstorm Wind,1.00K,0.00K,39.64,-86.18,39.64,-86.18,"A tree, 10 to 12 inches in diameter, was snapped at the base due to damaging thunderstorm wind gusts.",00:00:00,15,15,2016,15-Jun-0016 16:58:00
07-Jun-2016 19:45:00,641965,MASSACHUSETTS,Thunderstorm Wind,10.00K,0.00K,42.26,-71.01,42.26,-71.01,"Trees were downed on Endicott Street and Curtis Avenue in Quincy.  Wires were downed on Bradford Street.",00:00:00,7,7,2016,07-Jun-0016 19:45:00
20-Jun-2016 20:34:00,642380,NEW YORK,Thunderstorm Wind,10.00K,0.00K,44.19,-75.78,44.19,-75.78,"Law enforcement reported trees down by thunderstorm winds across Schell Road.",00:00:00,20,20,2016,20-Jun-0016 20:34:00
23-Jun-2016 17:51:00,640316,KANSAS,Thunderstorm Wind,5.00K,0.00K,37.34,-95.27,37.34,-95.27,"This was a delayed report from Twitter of a gas station canopy blown over at the Stockyard Travel Plaza. The time of the event was an estimate from radar.",00:02:00,23,23,2016,23-Jun-0016 17:53:00
28-Jun-2016 09:30:00,642832,ARIZONA,Heavy Rain,0.00K,0.00K,35.19,-111.62,35.1626,-111.6863,"Radar estimated 2 inches of rain storm total.  The Sheriff Office reported water up to car door in downtown and south of downtown. Pea and dime sized hail was also reported with this storm.",02:05:00,28,28,2016,28-Jun-0016 11:35:00
29-Jun-2016 12:56:00,642887,ARIZONA,Heavy Rain,0.00K,0.00K,35.2355,-112.18,35.25,-112.1091,"Heavy rain and hail up to 1/2 inch in diameter caused local flooding in and around Williams.",00:34:00,29,29,2016,29-Jun-0016 13:30:00
13-Jun-2016 14:55:00,643299,SOUTH DAKOTA,Thunderstorm Wind,0.00K,0.00K,43.756,-103.522,43.756,-103.522,"Numerous large pine trees were snapped and uprooted in an area about 100 yards wide.",00:00:00,13,13,2016,13-Jun-0016 14:55:00
24-Jun-2016 18:18:00,639648,SOUTH DAKOTA,Hail,,0.00K,43.0137,-101.2534,43.0137,-101.2534,"Winds gusted to 50 mph with the storm.",00:05:00,24,24,2016,24-Jun-0016 18:23:00
28-Jun-2016 16:05:00,634268,TENNESSEE,Hail,1.00K,0.00K,36.2084,-86.6943,36.2084,-86.6943,"Twitter report of penny sized hail and measured wind gust of 52 mph in Opryland area.",00:00:00,28,28,2016,28-Jun-0016 16:05:00
12-Jun-2016 21:00:00,644018,VIRGINIA,Strong Wind,1.00K,,NaN,NaN,NaN,NaN,"A large branch was reported down across Virginia Route 229 at Chestnut Ford Rd.",00:00:00,12,12,2016,12-Jun-0016 21:00:00
12-Jun-2016 16:41:00,644019,MARYLAND,Strong Wind,1.00K,,NaN,NaN,NaN,NaN,"A large branch was reported down blocking the right lane of the Capital Beltway near Kensington.",00:00:00,12,12,2016,12-Jun-0016 16:41:00
18-Jun-2016 12:55:00,641684,WYOMING,Hail,0.00K,0.00K,42.32,-104.85,42.32,-104.85,"Half dollar size hail was reported near Guernsey Campground.",00:03:00,18,18,2016,18-Jun-0016 12:58:00
24-Jun-2016 16:30:00,641687,WYOMING,Thunderstorm Wind,0.00K,0.00K,41.42,-105.18,41.42,-105.18,"Estimated wind gusts of 65 mph were reported at Horse Creek.",00:02:00,24,24,2016,24-Jun-0016 16:32:00
27-Jun-2016 18:00:00,641713,NEBRASKA,Hail,0.00K,0.00K,42.83,-103.0789,42.83,-103.0789,"Golf ball size hail was reported four miles west of Chadron.",00:03:00,27,27,2016,27-Jun-0016 18:03:00
27-Jun-2016 18:00:00,641714,NEBRASKA,Thunderstorm Wind,0.00K,0.00K,42.84,-103.1,42.84,-103.1,"The wind sensor at the Chadron Airport measured a peak gust of 72 mph.",00:00:00,27,27,2016,27-Jun-0016 18:00:00
01-Jul-2016 19:15:00,643094,ARIZONA,Thunderstorm Wind,1.00K,0.00K,33.31,-112,33.31,-112,"Scattered thunderstorms moved east across the greater Phoenix metropolitan area during the evening hours on July 1st and some of the stronger storms generated strong and damaging outflow winds. According to a trained weather spotter located 3 miles east of Ahwatukee Foothills, outflow winds estimated to be as high as 65 mph uprooted and Palo Verde tree with a diameter of one foot.",00:00:00,1,1,2016,01-Jul-0016 19:15:00
28-Jun-2016 15:33:00,641724,WYOMING,Hail,0.00K,0.00K,43.23,-105.27,43.23,-105.27,"Quarter size hail was reported at Bill.",00:04:00,28,28,2016,28-Jun-0016 15:37:00
10-Jun-2016 15:22:00,640107,WISCONSIN,Thunderstorm Wind,0.00K,0.00K,45.91,-89.65,45.91,-89.65,"Thunderstorm winds downed trees in the Arbor Vitae area.",00:00:00,10,10,2016,10-Jun-0016 15:22:00
25-Jun-2016 22:10:00,640186,WISCONSIN,Hail,0.00K,0.00K,44.43,-88.45,44.43,-88.45,"Quarter size hail fell as thunderstorms passed south of Black Creek.",00:00:00,25,25,2016,25-Jun-0016 22:10:00
16-Jun-2016 18:16:00,644274,VIRGINIA,Thunderstorm Wind,,,38.66,-78.9,38.66,-78.9,"A tree was down blocking the 18000 block of Brocks Gap Rd.",00:00:00,16,16,2016,16-Jun-0016 18:16:00
16-Jun-2016 18:18:00,644277,VIRGINIA,Thunderstorm Wind,,,38.51,-79.05,38.51,-79.05,"Several trees were down blocking the 12000 block of Rawley Pike.",00:00:00,16,16,2016,16-Jun-0016 18:18:00
17-Jun-2016 20:20:00,630711,GEORGIA,Thunderstorm Wind,10.00K,0.00K,31.77,-83.69,31.61,-83.6,"Numerous trees and power lines were blown down across Turner county.  Damage was estimated.",00:40:00,17,17,2016,17-Jun-0016 21:00:00
11-Jun-2016 18:41:00,628989,TEXAS,Thunderstorm Wind,100.00K,0.00K,33.92,-102.3374,33.8791,-102.2707,"A trained spotter in Littlefield measured a gust to 75 mph with an anemometer mounted on top of his barn. Furthermore, numerous power poles were downed to the east and south of Littlefield due to high winds.",00:20:00,11,11,2016,11-Jun-0016 19:01:00
16-Jan-2016 12:30:00,617250,GULF OF MEXICO,Marine Thunderstorm Wind,0.00K,0.00K,28.446,-96.396,28.4424,-96.3915,"TCOON site at Port O'Connor measured a gust to 40 knots.",00:06:00,16,16,2016,16-Jan-0016 12:36:00
17-Jul-2016 21:05:00,648330,ILLINOIS,Thunderstorm Wind,0.00K,0.00K,41.6447,-87.9994,41.6447,-87.9994,"Live power lines down at 13400 S. Archer in Lemont.",00:00:00,17,17,2016,17-Jul-0016 21:05:00
21-Jun-2016 12:15:00,645701,WEST VIRGINIA,Thunderstorm Wind,,,39.59,-78.78,39.59,-78.78,"A large tree limb was down along Route 28.",00:00:00,21,21,2016,21-Jun-0016 12:15:00
28-Jun-2016 20:31:00,646139,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.51,-77.3,38.51,-77.3,"KNYG reported gusts of 36-38 knots.",00:01:00,28,28,2016,28-Jun-0016 20:32:00
28-Jun-2016 14:00:00,646452,MARYLAND,Heavy Rain,0.00K,0.00K,38.17,-75.69,38.17,-75.69,"Rainfall total of 3.60 inches was measured at 3 miles south of Princess Anne.",00:00:00,28,28,2016,28-Jun-0016 14:00:00
17-Jun-2016 20:30:00,639124,NEBRASKA,Thunderstorm Wind,0.00K,0.00K,42.7,-97.36,42.7,-97.36,"Very strong winds were reported, likely over 60 mph, that were breaking tree branches and reducing visibility in blow sand.",00:00:00,17,17,2016,17-Jun-0016 20:30:00
15-Jun-2016 18:07:00,641689,TEXAS,Thunderstorm Wind,,,31.199,-103,31.199,-103,"A thunderstorm moved across Pecos County and produced a 66 mph wind gust as recorded by the mesonet by Coyanosa.",00:00:00,15,15,2016,15-Jun-0016 18:07:00
08-Jun-2016 19:30:00,630806,OREGON,Thunderstorm Wind,0.00K,0.00K,44.54,-119.87,44.54,-119.87,"Driver witnessed the tornado then drove through the rear flank downdraft where they observed damaging wind gusts estimated to be 70 mph.",00:02:00,8,8,2016,08-Jun-0016 19:32:00
20-Jun-2016 12:00:00,647062,CALIFORNIA,Excessive Heat,0.00K,0.00K,NaN,NaN,NaN,NaN,"APRS 1 mile south of Ridgecrest reported a high temperature of 113 degrees on 6/20.",55:00:00,20,22,2016,22-Jun-0016 19:00:00
05-Jun-2016 17:35:00,628026,DELAWARE,Thunderstorm Wind,0.00K,0.00K,39.73,-75.53,39.73,-75.53,"Trees/branches down near Wilmington due to wind.",00:00:00,5,5,2016,05-Jun-0016 17:35:00
05-Jun-2016 17:20:00,628040,MARYLAND,Thunderstorm Wind,,,39.6,-75.82,39.6,-75.82,"Tree down on US 40 due to wind.",00:00:00,5,5,2016,05-Jun-0016 17:20:00
05-Jun-2016 17:06:00,628921,NEW JERSEY,Thunderstorm Wind,,,39.74,-75.22,39.74,-75.22,"Several trees were down due to wind.",00:00:00,5,5,2016,05-Jun-0016 17:06:00
28-Jun-2016 15:00:00,632748,PENNSYLVANIA,Thunderstorm Wind,8.00K,0.00K,40.28,-76.88,40.28,-76.88,"A severe thunderstorm produced winds near 60 mph and knocked down trees in several locations across the Harrisburg area.",00:00:00,28,28,2016,28-Jun-0016 15:00:00
23-Jun-2016 19:30:00,634095,KENTUCKY,Thunderstorm Wind,,,36.92,-83.68,36.92,-83.68,"A tree was blown down.",00:00:00,23,23,2016,23-Jun-0016 19:30:00
22-Jan-2016 08:00:00,609167,KENTUCKY,Heavy Snow,,0.00K,NaN,NaN,NaN,NaN,"Snow totals ranged from 10 to 12 inches across LaRue County.",23:00:00,22,23,2016,23-Jan-0016 07:00:00
22-Jan-2016 08:00:00,609165,KENTUCKY,Heavy Snow,,0.00K,NaN,NaN,NaN,NaN,"Between 8 and 10 inches of snow fell across Grayson County.",23:00:00,22,23,2016,23-Jan-0016 07:00:00
29-Apr-2016 01:10:00,630287,TEXAS,Hail,0.00K,0.00K,33.7,-97.53,33.7,-97.53,"Hail to the size of quarters fell in St. Jo.",00:00:00,29,29,2016,29-Apr-0016 01:10:00
19-Feb-2016 09:15:00,631189,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The HADS sensor at Polo Ranch measured sustained winds of 40 mph or higher, with a peak gust of 70 mph at 19/1200 MST.",04:30:00,19,19,2016,19-Feb-0016 13:45:00
17-Apr-2016 08:53:00,630950,TEXAS,Flash Flood,1.00K,0.00K,31.7438,-97.6547,31.7587,-97.6364,"The Bosque County emergency manager reported Farm to Market Road 219 six miles west of Clifton was closed due to flash flooding.",03:37:00,17,17,2016,17-Apr-0016 12:30:00
06-Feb-2016 01:15:00,635854,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WYDOT sensor at Arlington measured sustained winds of 40 mph or higher, with a peak gust of 62 mph at 06/1030 MST.",13:30:00,6,6,2016,06-Feb-0016 14:45:00
18-Apr-2016 06:00:00,629837,TEXAS,Flash Flood,992.00K,0.00K,29.6218,-95.6506,29.5935,-95.8118,"The Brazos River turnaround at Highway 59, along with the Highway 90 underpass between Richmond and Rosenberg and Highway 90A at Highway 99, were all impassable due to flooding.",06:00:00,18,18,2016,18-Apr-0016 12:00:00
06-Jun-2016 07:00:00,638343,FLORIDA,Tropical Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"The peak wind gust at Leesburg Airport ASOS (KLEE) reached 39 knots from the south as a heavy squall passed by at 2012LST June 6. Twenty-four hour rainfall totals ending at 0700LST June 7 reached between 2.0 and 2.25 inches at Astor, Mount Plymouth, Yahala and Lady Lake.",24:00:00,6,7,2016,07-Jun-0016 07:00:00
17-Jun-2016 14:50:00,639151,SOUTH CAROLINA,Thunderstorm Wind,5.00K,0.00K,33.4514,-79.5475,33.4514,-79.5475,"A tree reportedly fell onto a house on E Cherry Street. No information was available as to the extent of structural damage. The time was estimated based on radar data.",00:01:00,17,17,2016,17-Jun-0016 14:51:00
17-Jun-2016 15:00:00,639172,SOUTH CAROLINA,Thunderstorm Wind,1.50K,0.00K,33.3903,-79.3225,33.3903,-79.3225,"Power lines were reported down in front of fire station 10 in Georgetown County.",00:01:00,17,17,2016,17-Jun-0016 15:01:00
17-Jun-2016 14:49:00,639194,NORTH CAROLINA,Thunderstorm Wind,5.00K,0.00K,34.1647,-77.9025,34.1445,-77.8864,"Isolated tree damage was observed in several neighborhoods on either side of South College Road.",00:03:00,17,17,2016,17-Jun-0016 14:52:00
15-Jun-2016 16:05:00,647126,INDIANA,Flood,0.50K,0.00K,39.8705,-86.1463,39.8703,-86.1463,"The road at 63rd Street and College Avenue was flooded due to heavy thunderstorm rainfall.",01:55:00,15,15,2016,15-Jun-0016 18:00:00
15-Jun-2016 16:19:00,647127,INDIANA,Flood,1.00K,0.00K,39.8623,-86.1461,39.8621,-86.1461,"Street flooding was occurring along Kessler Boulevard between Meridian Street and Keystone Avenue due to thunderstorm heavy rainfall.",01:41:00,15,15,2016,15-Jun-0016 18:00:00
20-Jun-2016 22:28:00,642420,NEW YORK,Thunderstorm Wind,15.00K,0.00K,42.52,-78.48,42.52,-78.48,"Law enforcement reported numerous trees and lines down by thunderstorm winds.",00:00:00,20,20,2016,20-Jun-0016 22:28:00
20-Jun-2016 22:28:00,642421,NEW YORK,Thunderstorm Wind,35.00K,0.00K,42.49,-78.48,42.49,-78.48,"Law enforcement reported trees down by thunderstorm winds damaging two trailers.",00:00:00,20,20,2016,20-Jun-0016 22:28:00
20-Jun-2016 22:39:00,642423,NEW YORK,Thunderstorm Wind,15.00K,0.00K,43.16,-76.58,43.16,-76.58,"Law enforcement reported trees and power lines down by thunderstorm winds.",00:00:00,20,20,2016,20-Jun-0016 22:39:00
25-Jun-2016 19:30:00,633365,TENNESSEE,Flash Flood,0.00K,0.00K,35.4819,-86.8215,35.4875,-86.7357,"Several roads were closed in Lewisburg and across southern Marshall County due to flash flooding.",02:00:00,25,25,2016,25-Jun-0016 21:30:00
