Time,event_id,state,event_type,damage_property,damage_crops,begin_lat,begin_lon,end_lat,end_lon,event_narrative,storm_duration,begin_day,end_day,year,end_timestamp
14-Feb-2016 22:00:00,620971,VIRGINIA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Snowfall totals were generally between 1 inch and 2 inches across the county.",22:00:00,14,15,2016,15-Feb-0016 20:00:00
24-Feb-2016 16:30:00,621418,SOUTH CAROLINA,Thunderstorm Wind,4.00K,0.00K,34.4395,-79.6209,34.4395,-79.6209,"A measured wind gust to 66 mph resulted in a few downed trees.",00:02:00,24,24,2016,24-Feb-0016 16:32:00
10-Jan-2016 11:23:00,616979,ATLANTIC NORTH,Marine Thunderstorm Wind,,,41.3166,-71.9709,41.3166,-71.9709,"A gust of 37 knots was measured at the mesonet location on Stonington Outer Breakwater.",00:00:00,10,10,2016,10-Jan-0016 11:23:00
23-Jan-2016 00:00:00,621219,NEW JERSEY,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"The public and trained spotters reported snowfall ranging from 15 to 24 inches. Teterboro Airport ASOS reported near blizzard conditions through the day and early evening of Saturday January 23rd.",21:30:00,23,23,2016,23-Jan-0016 21:30:00
23-Jan-2016 07:00:00,621185,NEW YORK,Blizzard,0.00K,0.00K,NaN,NaN,NaN,NaN,"Nearby LaGuardia, JFK Airport and Central Park ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.",12:00:00,23,23,2016,23-Jan-0016 19:00:00
23-Jan-2016 07:00:00,621186,NEW YORK,Blizzard,0.00K,0.00K,NaN,NaN,NaN,NaN,"Central Park ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.",11:00:00,23,23,2016,23-Jan-0016 18:00:00
31-Mar-2016 16:21:00,624174,MISSISSIPPI,Hail,3.00K,0.00K,33.4668,-89.1244,33.4668,-89.1244,"Golf ball sized hail occurred in the Blythe Creek area.",00:00:00,31,31,2016,31-Mar-0016 16:21:00
30-Mar-2016 16:42:00,625436,ARKANSAS,Flash Flood,0.00K,0.00K,35.09,-92.43,35.09,-92.4249,"Approximately 6 to 8 inches of water was reportedly flowing over the intersection of 1st Ave. and Oak St. in Conway.",02:48:00,30,30,2016,30-Mar-0016 19:30:00
13-Mar-2016 14:34:00,615033,WASHINGTON,High Wind,90.00K,0.00K,NaN,NaN,NaN,NaN,"The Bellingham ASOS reported 36g58 mph.  A CWOP west of Bellingham measured 50g67 mph over several hours.  Sandy Point Shores recorded 44g68 mph over nearly five hours.",04:40:00,13,13,2016,13-Mar-0016 19:14:00
11-Mar-2016 14:00:00,627020,CALIFORNIA,Thunderstorm Wind,0.10K,0.00K,33.1943,-117.3843,33.1943,-117.3843,"The mesonet station on the Oceanside Pier registered a gust of 41 mph twice between 1400-1600 PST on the 11th.",02:00:00,11,11,2016,11-Mar-0016 16:00:00
24-Apr-2016 17:45:00,625223,IOWA,Thunderstorm Wind,0.00K,0.00K,43.3,-94.51,43.3,-94.51,"Public reported wind gusts to around 65 mph.  Report came in via social media.",00:00:00,24,24,2016,24-Apr-0016 17:45:00
26-Apr-2016 15:46:00,623321,MISSOURI,Hail,0.00K,0.00K,37.3,-92.77,37.3,-92.77,"Quarter size hail was reported along Highway 38 near High Prairie.",00:00:00,26,26,2016,26-Apr-0016 15:46:00
30-Apr-2016 01:20:00,624961,ARKANSAS,Flash Flood,0.00K,0.00K,33.1103,-93.7207,33.1104,-93.7099,"Several homes were flooded in the Gin City community west of Bradley.",05:10:00,30,30,2016,30-Apr-0016 06:30:00
21-Mar-2016 00:00:00,626433,RHODE ISLAND,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Two to four inches of snow fell across eastern Kent County.",12:00:00,21,21,2016,21-Mar-0016 12:00:00
21-Mar-2016 02:00:00,626437,RHODE ISLAND,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"One to three inches of snow fell across southeastern Providence County.",08:00:00,21,21,2016,21-Mar-0016 10:00:00
26-Apr-2016 17:13:00,629680,KANSAS,Hail,0.00K,0.00K,37.76,-97.25,37.76,-97.25,"The report was received via social media.",00:02:00,26,26,2016,26-Apr-0016 17:15:00
28-Apr-2016 17:35:00,632281,NORTH CAROLINA,Thunderstorm Wind,2.00K,0.00K,35.66,-78.23,35.66,-78.23,"Multiple trees were blown down resulting in power outages 5 miles south-southeast of Emit.",00:00:00,28,28,2016,28-Apr-0016 17:35:00
28-Apr-2016 20:28:00,632283,NORTH CAROLINA,Thunderstorm Wind,0.00K,0.00K,35.78,-78.71,35.78,-78.7,"Two trees were blown down along a swath from the intersection of Deboy Street and Schaub Drive to the intersection of Interstate 440 and Western Boulevard in southwest Raleigh.",00:02:00,28,28,2016,28-Apr-0016 20:30:00
15-Apr-2016 16:15:00,619406,NEW MEXICO,Hail,0.00K,0.00K,36.45,-103.17,36.45,-103.17,"Penny size hail just to the northeast of Clayton.",00:05:00,15,15,2016,15-Apr-0016 16:20:00
03-Apr-2016 04:32:00,629018,VIRGINIA,High Wind,,,NaN,NaN,NaN,NaN,"A tree was reported down in Deerfield.",00:00:00,3,3,2016,03-Apr-0016 04:32:00
08-Jul-2016 23:50:00,635312,TENNESSEE,Thunderstorm Wind,,,35.11,-84.86,35.11,-84.86,"Numerous trees and power lines were reported down across the southern part of the county.",00:00:00,8,8,2016,08-Jul-0016 23:50:00
14-Feb-2016 17:00:00,629072,KENTUCKY,Heavy Snow,,,NaN,NaN,NaN,NaN,"Snowfall ranged from 3 to 5 inches across the county.",09:00:00,14,15,2016,15-Feb-0016 02:00:00
15-Feb-2016 22:52:00,619354,FLORIDA,Thunderstorm Wind,0.00K,0.00K,30.092,-84.522,30.092,-84.522,"Trees were blown down on Greenough Road.",00:00:00,15,15,2016,15-Feb-0016 22:52:00
21-May-2016 17:58:00,633397,MONTANA,Hail,0.00K,0.00K,48.05,-106.42,48.05,-106.42,"Public estimated ping pong ball sized hail near the confluence of the Milk and Missouri Rivers.",00:00:00,21,21,2016,21-May-0016 17:58:00
13-Mar-2016 19:16:00,624049,ARKANSAS,Tornado,35.00K,0.00K,34.6178,-90.8282,34.6337,-90.7644,"The tornado caused intermittent damage in far Northern Phillips County, northwest of the town of Lexa. The tornado damaged outbuildings and lightweight structures along Highways 316 and 201. The tornado caused roof damage to a barn and downed wooden power poles along Highway 1 north of Lexa. Peak estimated wind 85 mph.",00:07:00,13,13,2016,13-Mar-0016 19:23:00
02-Apr-2016 15:15:00,631479,INDIANA,High Wind,,,NaN,NaN,NaN,NaN,"A 58 mph high wind gust was measured at the Indianapolis International Airport.",00:00:00,2,2,2016,02-Apr-0016 15:15:00
02-Apr-2016 14:15:00,632956,INDIANA,High Wind,6.00K,,NaN,NaN,NaN,NaN,"Trees were snapped or uprooted with power outages due to damaging non-thunderstorm wind gusts. Tree limbs and power lines were also downed in Lebanon.",00:00:00,2,2,2016,02-Apr-0016 14:15:00
27-Apr-2016 15:40:00,632582,ALABAMA,Thunderstorm Wind,5.00K,0.00K,31.83,-86.36,31.83,-86.36,"Severe thunderstorm wind gusts near 60 mph downed power lines and a tree.",00:01:00,27,27,2016,27-Apr-0016 15:41:00
03-Apr-2016 00:33:00,618277,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.7,-75.08,38.7,-75.08,"Thunderstorms associated with a strong cold front moving across the waters during the early morning hours on the 3rd produced a wind gust of 52 MPH at Dewey Beach.",00:00:00,3,3,2016,03-Apr-0016 00:33:00
02-Apr-2016 07:00:00,619221,WISCONSIN,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Periods of heavy snow showers producing brief whiteout conditions and snow covered roads. Northwesterly wind gusts of 35-50 mph. Snow accumulation of 1-3 inches.",12:00:00,2,2,2016,02-Apr-0016 19:00:00
16-Apr-2016 17:00:00,619552,TEXAS,Hail,0.00K,0.00K,33.51,-100.86,33.51,-100.86,"No damage was reported.",00:00:00,16,16,2016,16-Apr-0016 17:00:00
07-Apr-2016 15:03:00,621378,NEW YORK,Thunderstorm Wind,,,42.7914,-73.9179,42.7914,-73.9179,"A tree was downed on Elbert Street in Schenectady as a result of thunderstorm winds.",00:00:00,7,7,2016,07-Apr-0016 15:03:00
30-Apr-2016 20:48:00,622450,SOUTH CAROLINA,Hail,0.00K,0.00K,34.9382,-80.8541,34.9382,-80.8541,"SKYWARN Spotter reported nickel sized hail on Whimbrel Circle.",00:00:00,30,30,2016,30-Apr-0016 20:48:00
14-Mar-2016 12:00:00,625652,TEXAS,Flood,6.40M,0.00K,31.1644,-93.5781,31.1953,-93.4964,"Flood water from heavy rain on the 9th and 10th gradually flowed down the Sabine River to Orange County. The river at Orange crested on the 17th at 7.62 feet. This was 2.24 feet below the record set during Hurricane Ike in 2008 and was the second highest crest recorded. Areas north of Interstate 10 had much higher levels since the freeway and railroads acted as a damn holding back water. Most homes along the river flooded with some taking several feet of water, especially north of I-10. Roughly 1,500 structures were affected during the event with 190 structures flooded which includes 177 residences. This caused an estimated $2 million in damage to public infrastructure and roughly $4.4 million to private structures.",240:00:00,14,24,2016,24-Mar-0016 12:00:00
07-May-2016 15:40:00,644864,MISSOURI,Thunderstorm Wind,0.00K,0.00K,38.7752,-90.594,38.7737,-90.5817,"Thunderstorm winds blew down several large tree limbs.",00:00:00,7,7,2016,07-May-0016 15:40:00
07-May-2016 15:50:00,644871,ILLINOIS,Thunderstorm Wind,0.00K,0.00K,38.7874,-89.7785,38.7287,-89.6275,"Thunderstorm winds blew down numerous large tree limbs, several trees and power lines in Marine and Highland. One house in Marine suffered minor roof damage.",00:10:00,7,7,2016,07-May-0016 16:00:00
07-May-2016 16:01:00,647242,ILLINOIS,Thunderstorm Wind,0.00K,0.00K,38.5136,-89.9641,38.536,-89.841,"Thunderstorm winds blew down a large tree onto a garage on the east side of Belleville, causing moderate damage. Also, numerous tree limbs were blown down and a large trampoline was blown about 100 yards from original location.",00:05:00,7,7,2016,07-May-0016 16:06:00
07-May-2016 16:10:00,647245,ILLINOIS,Thunderstorm Wind,0.00K,0.00K,38.5363,-89.7017,38.6952,-89.2172,"A wide swath of damaging winds occurred across Clinton County.  Numerous trees, tree limbs and power lines were blown down in New Baden, Aviston, Breese, Beckemeyer, Carlyle and Boulder.  A metal shed near the county fairgrounds was damaged and an unoccupied camper was overturned at a campground in Boulder.",00:15:00,7,7,2016,07-May-0016 16:25:00
09-Mar-2016 20:00:00,626648,ARKANSAS,Flash Flood,0.00K,0.00K,33.5635,-92.8465,33.7866,-92.9148,"Flash flooding was observed from Sparkman to Camden along Highway seven. This was reported by the public.",09:45:00,9,10,2016,10-Mar-0016 05:45:00
23-Jan-2016 07:00:00,621184,NEW YORK,Blizzard,0.00K,0.00K,NaN,NaN,NaN,NaN,"Nearby LaGuardia and Central Park ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.",11:00:00,23,23,2016,23-Jan-0016 18:00:00
03-Mar-2016 16:42:00,617738,MISSISSIPPI,Hail,0.00K,0.00K,31.98,-89.3,31.98,-89.3,"Dime to quarter sized hail occurred.",00:00:00,3,3,2016,03-Mar-0016 16:42:00
17-Mar-2016 14:48:00,623493,MISSISSIPPI,Thunderstorm Wind,15.00K,0.00K,31.5277,-91.3899,31.5277,-91.3899,"Roof damage occurred at Tracetown Mall on Sgt. South Prentiss Drive.",00:00:00,17,17,2016,17-Mar-0016 14:48:00
14-Feb-2016 15:00:00,620508,VIRGINIA,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"Snowfall amounts between 8 to 10 inches were observed across several locations in the county. The highest accumulation was in the Draper area where 10 inches was measured. Strong winds after the storm caused 103 power outages in the county.",36:00:00,14,16,2016,16-Feb-0016 03:00:00
13-Mar-2016 13:44:00,615034,WASHINGTON,High Wind,25.00K,0.00K,NaN,NaN,NaN,NaN,"Lopez Island recorded 53g66 mph over a few hours.  North Andrews Bay measured 40g58 mph.",02:17:00,13,13,2016,13-Mar-0016 16:01:00
29-Mar-2016 14:45:00,626174,FLORIDA,Lightning,,,26.38,-80.14,26.38,-80.14,"Lightning struck three firefighters in the backyard of a home in the 3100 block of NW 27 Avenue in the Strathmore subdivision in Boca Raton. The victims were standing under an overhang over the home when lightning struck. All three firefighters were knocked off their feet and one was thrown 15 feet in the air and suffered a seizure. Two sustained minor injuries, including hearing problems. Time is estimated.",00:00:00,29,29,2016,29-Mar-0016 14:45:00
11-Mar-2016 12:05:00,623100,MISSISSIPPI,Flash Flood,20.00K,0.00K,31.1196,-89.2845,31.1197,-89.2865,"Four residents were rescued from flood waters on Beaver Trail in the Camp Dantzler area.",05:55:00,11,11,2016,11-Mar-0016 18:00:00
02-Apr-2016 21:00:00,624999,PENNSYLVANIA,Winter Weather,,0.00K,NaN,NaN,NaN,NaN,"An observer reported 1.2 inches of snow in South Fayette.",10:00:00,2,3,2016,03-Apr-0016 07:00:00
27-Apr-2016 00:21:00,625178,MISSOURI,Thunderstorm Wind,10.00K,0.00K,36.97,-93.72,36.97,-93.72,"A large tree fell into a house.",00:00:00,27,27,2016,27-Apr-0016 00:21:00
27-Apr-2016 00:55:00,625180,MISSOURI,Thunderstorm Wind,200.00K,0.00K,37.13,-93.35,37.13,-93.35,"There was minor to moderate roof damage to multiple homes off of Shawnee Drive and Village Terrace Drive.",00:00:00,27,27,2016,27-Apr-0016 00:55:00
30-Apr-2016 02:30:00,624962,ARKANSAS,Flash Flood,0.00K,0.00K,33.4241,-93.3344,33.4278,-93.3353,"Highway 355 near the intersection of County Road 104 northwest of Waldo was barricaded due to flooding.",02:30:00,30,30,2016,30-Apr-0016 05:00:00
03-Apr-2016 00:00:00,628637,CONNECTICUT,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Three to five inches of snow fell across Windham County.",15:00:00,3,3,2016,03-Apr-0016 15:00:00
03-Apr-2016 03:00:00,628639,MASSACHUSETTS,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Two to four inches of snow fell across northern Bristol County.",09:00:00,3,3,2016,03-Apr-0016 12:00:00
26-Apr-2016 17:25:00,629686,KANSAS,Hail,0.00K,0.00K,37.39,-97.6,37.39,-97.6,"Quarter to half dollar-sized hail was reported at the fire station just east of Conway Springs.",00:02:00,26,26,2016,26-Apr-0016 17:27:00
15-Apr-2016 16:25:00,619407,NEW MEXICO,Hail,0.00K,0.00K,36.63,-103.07,36.63,-103.07,"Hail ranged from quarters to half dollar size near Seneca.",00:10:00,15,15,2016,15-Apr-0016 16:35:00
02-Feb-2016 07:00:00,618565,SOUTH DAKOTA,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Snowfall of 1 to 2 inches, including 1 inch near Mitchell, combined with north to northwest winds gusting to 40 mph to lower visibilities to less than a mile in the snow and blowing snow.",15:00:00,2,2,2016,02-Feb-0016 22:00:00
14-Feb-2016 18:00:00,628279,KENTUCKY,Heavy Snow,,,NaN,NaN,NaN,NaN,"Snowfall ranged from 4 to 6 inches across the county.",11:00:00,14,15,2016,15-Feb-0016 05:00:00
18-Mar-2016 09:00:00,617768,LOUISIANA,Hail,0.00K,0.00K,29.62,-90.71,29.62,-90.71,"Quarter sized hail reported in Houma.",00:00:00,18,18,2016,18-Mar-0016 09:00:00
18-Mar-2016 09:14:00,617770,LOUISIANA,Hail,0.00K,0.00K,29.77,-90.76,29.77,-90.76,"Hail slightly larger than golf balls reported near Thibodaux.",00:00:00,18,18,2016,18-Mar-0016 09:14:00
08-Jul-2016 16:25:00,635204,TENNESSEE,Thunderstorm Wind,,,36.57,-83.4,36.57,-83.4,"A few trees were reported down five miles south southeast of Ewing.",00:00:00,8,8,2016,08-Jul-0016 16:25:00
09-Mar-2016 19:00:00,626789,TEXAS,Flood,0.00K,0.00K,31.2956,-96.84,31.2499,-96.8651,"The body of a rancher was found in flood waters along Big Creek after the creek rose up onto the rancher's property. The rancher disappeared on the evening of the 9th when we went out to move cattle out of the flood waters. His body was recovered on his property under 5 feet of water on the 11th.",48:00:00,9,11,2016,11-Mar-0016 19:00:00
27-Apr-2016 14:45:00,622292,NEBRASKA,Thunderstorm Wind,0.00K,0.00K,41.16,-95.92,41.16,-95.92,"The gusts were estimated up to 60 mph.",00:00:00,27,27,2016,27-Apr-0016 14:45:00
03-Apr-2016 00:58:00,618377,ATLANTIC NORTH,Marine Thunderstorm Wind,,,40.34,-73.99,40.34,-73.99,"Thunderstorms associated with a strong cold front moving across the waters during the early morning hours on the 3rd produced a wind gust of 42 Knots at Monmouth Beach.",00:00:00,3,3,2016,03-Apr-0016 00:58:00
26-Apr-2016 19:10:00,622411,OHIO,Flash Flood,10.00K,0.00K,38.89,-83.11,38.8838,-83.1056,"High water was reported on State Route 348 between mile post 10 and 11. A truck was also washed off the road at Cooper Road and Route 348. A water rescue took place.",02:00:00,26,26,2016,26-Apr-0016 21:10:00
14-Apr-2016 14:10:00,622557,MISSISSIPPI,Hail,5.00K,0.00K,31.5537,-90.4989,31.5231,-90.3208,"A swath of hail occurred across central Lincoln County. Golf ball sized hail fell at the intersection of Highways 84 and 51 just south-southwest of Brookhaven. Ping pong sized hail fell just east of the I-55 and Highway 84 intersection south-southeast of Brookhaven. Hail accumulated on the ground in this area as well.",00:31:00,14,14,2016,14-Apr-0016 14:41:00
23-Jan-2016 01:00:00,621224,NEW JERSEY,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"The public and trained spotters reported snowfall ranging from 15 to 25 inches. Teterboro Airport ASOS reported near blizzard conditions through the day and early evening of Saturday January 23rd.",20:30:00,23,23,2016,23-Jan-0016 21:30:00
24-Feb-2016 16:42:00,621423,SOUTH CAROLINA,Thunderstorm Wind,10.00K,0.00K,34.5779,-79.4316,34.5788,-79.431,"Roofing shingles were blown off of two homes near the intersection of Carolina Church Road and Parrish Mill Road. Several trees were also reported down.",00:02:00,24,24,2016,24-Feb-0016 16:44:00
23-Jan-2016 07:00:00,621189,NEW YORK,Blizzard,0.00K,0.00K,NaN,NaN,NaN,NaN,"Nearby LaGuardia, JFK, and Republic Airport ASOS observations showed blizzard conditions, with visibility less than one quarter mile in heavy snow and frequent wind gusts over 35 mph through the day and into the early evening on Saturday January 23rd.",12:00:00,23,23,2016,23-Jan-0016 19:00:00
03-Mar-2016 17:10:00,617741,MISSISSIPPI,Hail,0.00K,0.00K,31.72,-89.84,31.72,-89.84,"Dimed sized hail covered the ground along Williamson Mill Road.",00:00:00,3,3,2016,03-Mar-0016 17:10:00
31-Mar-2016 00:15:00,623739,MISSISSIPPI,Flash Flood,10.00K,0.00K,33.39,-91.05,33.4074,-91.0344,"Many streets in town were flooded.",07:45:00,31,31,2016,31-Mar-0016 08:00:00
14-Feb-2016 16:00:00,620494,VIRGINIA,Winter Storm,,0.00K,NaN,NaN,NaN,NaN,"Snowfall amounts between 7 to 9 inches were observed across several locations in the county. The highest accumulation was in the Valley Mill area where 9 inches was measured.",37:00:00,14,16,2016,16-Feb-0016 05:00:00
24-Feb-2016 14:30:00,619456,VIRGINIA,Thunderstorm Wind,5.00K,,37.27,-79.8,37.27,-79.8,"A small barn was severely damaged by thunderstorm winds.",00:00:00,24,24,2016,24-Feb-0016 14:30:00
13-Mar-2016 15:07:00,615038,WASHINGTON,High Wind,350.00K,0.00K,NaN,NaN,NaN,NaN,"The Seattle ASOS measured a sustained wind of 44 mph.  Eric Medalle, 42, was in the driver???s seat of a vehicle in Seattle???s Seward Park when an evergreen tree collapsed onto the vehicle and killed him.  His daughter, also in the vehicle only suffered minor injuries.  The 520 bridge was closed in both directions for the first time in two year, it sustained minor wind damage.",02:00:00,13,13,2016,13-Mar-0016 17:07:00
24-Mar-2016 12:30:00,625453,INDIANA,Tornado,0.00K,0.00K,41.4392,-86.7301,41.4442,-86.7133,"A NWS survey of damage found indications of a tornado touching down in an open field east of the intersection of State Route 39 and West County Road 1150 South. The tornado quickly moved northeast causing extensive damage to a small grove of trees, crossed 1150 South and snapped four power poles before lifting northeast of the intersection of County Roads South 100 West and West 1150 South.",00:03:00,24,24,2016,24-Mar-0016 12:33:00
24-Mar-2016 12:35:00,625456,INDIANA,Tornado,0.00K,0.00K,41.436,-86.679,41.4333,-86.6698,"A NWS survey of damage found indications of a tornado touching down at a farm on South County Road 100 East, north of East County Road 1200 South. A 1000 pound metal feeder was picked up over a four foot high fence with no damage to the fence. Several dozen calf pens were picked up with the calves still in them and carried for a half mile or more into an adjacent wooded area. At least two pens were found to have been picked up over the tree tops by the tornado and dropped into the wooded area with one of the pens landing between a cluster of 3 trees that were uprooted shortly after. One calf was injured, but was expected to recover. ||Several trees were uprooted with a center pivot irrigation system suffering damage to one of the segments. Maximum wind speeds were estimated at 85 mph, but could have potentially been as high as 90 mph.",00:02:00,24,24,2016,24-Mar-0016 12:37:00
30-Apr-2016 02:30:00,624963,ARKANSAS,Flash Flood,0.00K,0.00K,33.3905,-93.2614,33.3983,-93.2581,"High water covered County Road 60 east of Highway 371.",02:30:00,30,30,2016,30-Apr-0016 05:00:00
03-Apr-2016 05:00:00,628663,MASSACHUSETTS,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Two to four inches of snow fell across western Plymouth County.",08:00:00,3,3,2016,03-Apr-0016 13:00:00
26-Apr-2016 14:58:00,629692,KANSAS,Tornado,0.00K,0.00K,37.24,-97.61,37.2534,-97.6004,"A brief rope tornado was reported.",00:01:00,26,26,2016,26-Apr-0016 14:59:00
02-Apr-2016 21:51:00,629274,MARYLAND,High Wind,,,NaN,NaN,NaN,NaN,"A power pole was snapped in half and blocking Franklin St in Chevy Chase View.",00:00:00,2,2,2016,02-Apr-0016 21:51:00
02-Apr-2016 21:55:00,629278,MARYLAND,High Wind,,,NaN,NaN,NaN,NaN,"Several trees were reported down across College Park with one tree falling on a car, injuring the two occupants.",00:00:00,2,2,2016,02-Apr-0016 21:55:00
03-Apr-2016 01:45:00,629288,MARYLAND,High Wind,,,NaN,NaN,NaN,NaN,"A downed tree was reported across Trego Rd in Rohersville.",00:00:00,3,3,2016,03-Apr-0016 01:45:00
03-Apr-2016 02:00:00,629290,MARYLAND,High Wind,,,NaN,NaN,NaN,NaN,"A tree was reported down on a car along Goodloe Rd in Garrett Park.",00:00:00,3,3,2016,03-Apr-0016 02:00:00
18-Mar-2016 09:32:00,617772,LOUISIANA,Hail,0.00K,0.00K,29.68,-90.78,29.68,-90.78,"Half dollar sized hail was reported in Gray.",00:00:00,18,18,2016,18-Mar-0016 09:32:00
08-Jul-2016 16:45:00,635206,TENNESSEE,Thunderstorm Wind,,,36.06,-84.45,36.06,-84.45,"Several trees were downed along highway 62 two miles south of Petros in the Joyner community.",00:00:00,8,8,2016,08-Jul-0016 16:45:00
08-Jul-2016 16:48:00,635207,TENNESSEE,Thunderstorm Wind,,,36.41,-83.01,36.41,-83.01,"Numerous trees were reported down in Rogersville.",00:00:00,8,8,2016,08-Jul-0016 16:48:00
02-Mar-2016 15:53:00,626759,WYOMING,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The wind sensor at the Rawlins Airport measured a peak gust of 58 mph.",00:00:00,2,2,2016,02-Mar-0016 15:53:00
02-Apr-2016 15:42:00,632968,INDIANA,High Wind,1.00K,,NaN,NaN,NaN,NaN,"A large tree was downed on Hague Road between 106th and 116th Streets due to damaging non-thunderstorm wind gusts.",00:00:00,2,2,2016,02-Apr-0016 15:42:00
02-Apr-2016 15:48:00,632970,INDIANA,High Wind,1.00K,,NaN,NaN,NaN,NaN,"A tree fell onto utility lines 2 miles northwest of Bruceville due to damaging non-thunderstorm wind gusts.",00:00:00,2,2,2016,02-Apr-0016 15:48:00
16-Apr-2016 19:10:00,620011,TEXAS,Flood,0.00K,0.00K,34.0138,-100.3039,34.0137,-100.299,"At least six inches of water was over the road at the intersection of US Highways 70 and 83 in Paducah.",01:00:00,16,16,2016,16-Apr-0016 20:10:00
22-Apr-2016 16:05:00,620338,ATLANTIC NORTH,Marine Thunderstorm Wind,,,38.6922,-75.0727,38.6922,-75.0727,"The Dewey Beach Weatherflow recorded a wind gust of 36 knots during the passage of a thunderstorm.",00:00:00,22,22,2016,22-Apr-0016 16:05:00
17-Mar-2016 03:00:00,643468,WYOMING,Winter Storm,0.00K,0.00K,NaN,NaN,NaN,NaN,"The Blackhall Mountain SNOTEL site (elevation 9820 ft) estimated 24 inches of snow.",29:00:00,17,18,2016,18-Mar-0016 08:00:00
17-Jan-2016 16:00:00,621217,NEW YORK,Winter Weather,0.00K,0.00K,NaN,NaN,NaN,NaN,"Icy conditions led to a massive 14-car pileup in Yonkers at about 8:45 PM Sunday January 17th, injuring 10 people and closing down a mile-long, southbound stretch of the Bronx River Parkway where the highway merges with the Sprain Brook Parkway for more than 12 hours.",17:00:00,17,18,2016,18-Jan-0016 09:00:00
08-Feb-2016 16:35:00,619619,VIRGINIA,Winter Storm,,0.00K,NaN,NaN,NaN,NaN,"Snowfall amounts between 6 to 7 inches were observed across several locations in the county. The highest accumulation was in the Tazewell area where 7 inches was estimated.",73:00:00,8,11,2016,11-Feb-0016 17:35:00
10-Mar-2016 12:10:00,618030,MISSISSIPPI,Thunderstorm Wind,2.00K,0.00K,33.1043,-89.6079,33.1043,-89.6079,"A tree was blown down on Highway 35N North of Kosciusko.",00:00:00,10,10,2016,10-Mar-0016 12:10:00
17-Mar-2016 23:43:00,623722,LOUISIANA,Hail,0.00K,0.00K,32.48,-91.75,32.48,-91.75,"Dime sized hail occurred for about three minutes at the Sheriff's Office.",00:03:00,17,17,2016,17-Mar-0016 23:46:00
31-Mar-2016 17:55:00,626682,MISSISSIPPI,Flash Flood,5.00K,0.00K,32.3265,-90.1766,32.3264,-90.176,"There intersection of Woodrow Wilson Drive and State Street was flooded.",02:35:00,31,31,2016,31-Mar-0016 20:30:00
24-Mar-2016 14:10:00,625478,INDIANA,Thunderstorm Wind,0.00K,0.00K,41.67,-86.27,41.67,-86.27,"Broadcast media reported a trees was blown down onto power lines. A set of bleachers at a nearby sports field was also blown over.",00:01:00,24,24,2016,24-Mar-0016 14:11:00
29-Apr-2016 23:41:00,624953,ARKANSAS,Tornado,0.00K,0.00K,33.2428,-93.472,33.2593,-93.4685,"An EF-1 tornado with estimated winds between 90-100 mph touched down just south of Columbia County Road 1 near the Lafayette County line and traveled north northeast into Southeast Lafayette County. A number of trees were snapped and uprooted before the tornado crossed into Lafayette County.",00:02:00,29,29,2016,29-Apr-0016 23:43:00
02-Apr-2016 16:00:00,624985,PENNSYLVANIA,Strong Wind,20.00K,0.00K,NaN,NaN,NaN,NaN,"The 911 Call center reported a few trees down.",11:30:00,2,3,2016,03-Apr-0016 03:30:00
02-Apr-2016 06:45:00,624404,IOWA,Strong Wind,0.20K,0.00K,NaN,NaN,NaN,NaN,"Wind gusts of 40 to 50 mph were common across Allamakee County during the morning and early afternoon of April 2nd.",07:30:00,2,2,2016,02-Apr-0016 14:15:00
02-Apr-2016 06:45:00,624405,IOWA,Strong Wind,0.20K,0.00K,NaN,NaN,NaN,NaN,"Wind gusts of 40 to 50 mph were common across Clayton County during the morning and early afternoon of April 2nd.",06:45:00,2,2,2016,02-Apr-0016 13:30:00
03-Apr-2016 09:21:00,628672,MASSACHUSETTS,High Wind,0.00K,0.00K,NaN,NaN,NaN,NaN,"The WeatherFlow reporting site at West Falmouth recorded sustained wind speeds of 41 mph.  The WeatherFlow reporting site at Hatch Beach recorded sustained wind speeds of 52 mph and gusts to 67 mph.  No damage was reported.",04:39:00,3,3,2016,03-Apr-0016 14:00:00
